This data is part of the PALMO: OVERFLOW Machine Learning Airfoil Performance Database generated at the NASA Ames Research Center. 
Documentation on the database creation can be found in NASA TM-2024-XXXXXXX.

Dr. Jason K. Cornelius, Aeromechanics Office, NASA Ames Research Center, September 2024. 

PALMO_Release_V1
---------------------------------------------------------------------------------
Airfoil, %Camber, %Thickness, Reynolds#, Mach#, Alpha, cl, ln(Reynolds#)
4421,4,21,75000,0.55,-5,-0.182326,11.2252433925184
4421,4,21,75000,0.55,-4,-0.119779,11.2252433925184
4421,4,21,75000,0.55,-3,-0.037701,11.2252433925184
4421,4,21,75000,0.55,-2,0.053337,11.2252433925184
4421,4,21,75000,0.55,-1,0.147994,11.2252433925184
4421,4,21,75000,0.55,0,0.243029,11.2252433925184
4421,4,21,75000,0.55,1,0.335879,11.2252433925184
4421,4,21,75000,0.55,2,0.423936,11.2252433925184
4421,4,21,75000,0.55,3,0.50448,11.2252433925184
4421,4,21,75000,0.55,4,0.57391,11.2252433925184
4421,4,21,75000,0.55,5,0.629151,11.2252433925184
4421,4,21,75000,0.55,6,0.668198,11.2252433925184
4421,4,21,75000,0.55,7,0.69271,11.2252433925184
4421,4,21,75000,0.55,8,0.708825,11.2252433925184
4421,4,21,75000,0.55,9,0.723147,11.2252433925184
4421,4,21,75000,0.55,10,0.738105,11.2252433925184
4421,4,21,75000,0.55,11,0.753868,11.2252433925184
4421,4,21,75000,0.55,12,0.769388,11.2252433925184
4421,4,21,75000,0.55,13,0.783979,11.2252433925184
4421,4,21,75000,0.55,14,0.797353,11.2252433925184
4421,4,21,75000,0.55,15,0.809291,11.2252433925184
4421,4,21,75000,0.55,16,0.819871,11.2252433925184
4421,4,21,75000,0.55,17,0.829339,11.2252433925184
4421,4,21,75000,0.55,18,0.838129,11.2252433925184
4421,4,21,75000,0.55,19,0.846725,11.2252433925184
4421,4,21,75000,0.55,20,0.855537,11.2252433925184
4421,4,21,75000,0.65,-20,-0.228896,11.2252433925184
4421,4,21,75000,0.65,-19,-0.185675,11.2252433925184
4421,4,21,75000,0.65,-18,-0.141825,11.2252433925184
4421,4,21,75000,0.65,-17,-0.097372,11.2252433925184
4421,4,21,75000,0.65,-16,-0.052577,11.2252433925184
4421,4,21,75000,0.65,-15,-0.007863,11.2252433925184
4421,4,21,75000,0.65,-14,0.03622,11.2252433925184
4421,4,21,75000,0.65,-13,0.078794,11.2252433925184
4421,4,21,75000,0.65,-12,0.118728,11.2252433925184
4421,4,21,75000,0.65,-11,0.154317,11.2252433925184
4421,4,21,75000,0.65,-10,0.182954,11.2252433925184
4421,4,21,75000,0.65,-9,0.199581,11.2252433925184
4421,4,21,75000,0.65,-8,0.19876,11.2252433925184
4421,4,21,75000,0.65,-7,0.167691,11.2252433925184
4421,4,21,75000,0.65,-6,0.114689,11.2252433925184
4421,4,21,75000,0.65,-5,0.04084,11.2252433925184
4421,4,21,75000,0.65,-4,-0.020276,11.2252433925184
4421,4,21,75000,0.65,-3,-0.032675,11.2252433925184
4421,4,21,75000,0.65,-2,0.009518,11.2252433925184
4421,4,21,75000,0.65,-1,0.083847,11.2252433925184
4421,4,21,75000,0.65,0,0.159637,11.2252433925184
4421,4,21,75000,0.65,1,0.217967,11.2252433925184
4421,4,21,75000,0.65,2,0.258081,11.2252433925184
4421,4,21,75000,0.65,3,0.290583,11.2252433925184
4421,4,21,75000,0.65,4,0.321192,11.2252433925184
4421,4,21,75000,0.65,5,0.356356,11.2252433925184
4421,4,21,75000,0.65,6,0.392933,11.2252433925184
4421,4,21,75000,0.65,7,0.430527,11.2252433925184
4421,4,21,75000,0.65,8,0.47058,11.2252433925184
4421,4,21,75000,0.65,9,0.505988,11.2252433925184
4421,4,21,75000,0.65,10,0.54764,11.2252433925184
4421,4,21,75000,0.65,11,0.585683,11.2252433925184
4421,4,21,75000,0.65,12,0.6224,11.2252433925184
4421,4,21,75000,0.65,13,0.657631,11.2252433925184
4421,4,21,75000,0.65,14,0.69112,11.2252433925184
4421,4,21,75000,0.65,15,0.722758,11.2252433925184
4421,4,21,75000,0.65,16,0.752582,11.2252433925184
4421,4,21,75000,0.65,17,0.780608,11.2252433925184
4421,4,21,75000,0.65,18,0.806893,11.2252433925184
4421,4,21,75000,0.65,19,0.83158,11.2252433925184
4421,4,21,75000,0.65,20,0.854801,11.2252433925184
4421,4,21,75000,0.7,-20,-0.219162,11.2252433925184
4421,4,21,75000,0.7,-19,-0.167925,11.2252433925184
4421,4,21,75000,0.7,-18,-0.115015,11.2252433925184
4421,4,21,75000,0.7,-17,-0.060641,11.2252433925184
4421,4,21,75000,0.7,-16,-0.004965,11.2252433925184
4421,4,21,75000,0.7,-15,0.051916,11.2252433925184
4421,4,21,75000,0.7,-14,0.109878,11.2252433925184
4421,4,21,75000,0.7,-13,0.16731,11.2252433925184
4421,4,21,75000,0.7,-12,0.219014,11.2252433925184
4421,4,21,75000,0.7,-11,0.257048,11.2252433925184
4421,4,21,75000,0.7,-10,0.277179,11.2252433925184
4421,4,21,75000,0.7,-9,0.279874,11.2252433925184
4421,4,21,75000,0.7,-8,0.26868,11.2252433925184
4421,4,21,75000,0.7,-7,0.230205,11.2252433925184
4421,4,21,75000,0.7,-6,0.120317,11.2252433925184
4421,4,21,75000,0.7,-5,0.019061,11.2252433925184
4421,4,21,75000,0.7,-4,-0.033319,11.2252433925184
4421,4,21,75000,0.7,-3,-0.041438,11.2252433925184
4421,4,21,75000,0.7,-2,-0.095793,11.2252433925184
4421,4,21,75000,0.7,-1,-0.084261,11.2252433925184
4421,4,21,75000,0.7,0,-0.058437,11.2252433925184
4421,4,21,75000,0.7,1,-0.013763,11.2252433925184
4421,4,21,75000,0.7,2,0.037595,11.2252433925184
4421,4,21,75000,0.7,3,0.093572,11.2252433925184
4421,4,21,75000,0.7,4,0.149442,11.2252433925184
4421,4,21,75000,0.7,5,0.207458,11.2252433925184
4421,4,21,75000,0.7,6,0.264927,11.2252433925184
4421,4,21,75000,0.7,7,0.318479,11.2252433925184
4421,4,21,75000,0.7,8,0.377224,11.2252433925184
4421,4,21,75000,0.7,9,0.426488,11.2252433925184
4421,4,21,75000,0.7,10,0.481921,11.2252433925184
4421,4,21,75000,0.7,11,0.531407,11.2252433925184
4421,4,21,75000,0.7,12,0.579172,11.2252433925184
4421,4,21,75000,0.7,13,0.624523,11.2252433925184
4421,4,21,75000,0.7,14,0.667429,11.2252433925184
4421,4,21,75000,0.7,15,0.707855,11.2252433925184
4421,4,21,75000,0.7,16,0.745805,11.2252433925184
4421,4,21,75000,0.7,17,0.781355,11.2252433925184
4421,4,21,75000,0.7,18,0.814531,11.2252433925184
4421,4,21,75000,0.7,19,0.845411,11.2252433925184
4421,4,21,75000,0.7,20,0.874125,11.2252433925184
4421,4,21,75000,0.75,-20,-0.249803,11.2252433925184
4421,4,21,75000,0.75,-19,-0.19588,11.2252433925184
4421,4,21,75000,0.75,-18,-0.141906,11.2252433925184
4421,4,21,75000,0.75,-17,-0.089523,11.2252433925184
4421,4,21,75000,0.75,-16,-0.040154,11.2252433925184
4421,4,21,75000,0.75,-15,0.004833,11.2252433925184
4421,4,21,75000,0.75,-14,0.043026,11.2252433925184
4421,4,21,75000,0.75,-13,0.072553,11.2252433925184
4421,4,21,75000,0.75,-12,0.092821,11.2252433925184
4421,4,21,75000,0.75,-11,0.104182,11.2252433925184
4421,4,21,75000,0.75,-10,0.107084,11.2252433925184
4421,4,21,75000,0.75,-9,0.101651,11.2252433925184
4421,4,21,75000,0.75,-8,0.087402,11.2252433925184
4421,4,21,75000,0.75,-7,0.057079,11.2252433925184
4421,4,21,75000,0.75,-6,0.018221,11.2252433925184
4421,4,21,75000,0.75,-5,-0.032732,11.2252433925184
4421,4,21,75000,0.75,-4,-0.086933,11.2252433925184
4421,4,21,75000,0.75,-3,-0.129404,11.2252433925184
4421,4,21,75000,0.75,-2,-0.175095,11.2252433925184
4421,4,21,75000,0.75,-1,-0.235706,11.2252433925184
4421,4,21,75000,0.75,0,-0.301885,11.2252433925184
4421,4,21,75000,0.75,1,-0.314915,11.2252433925184
4421,4,21,75000,0.75,2,-0.233197,11.2252433925184
4421,4,21,75000,0.75,3,-0.122108,11.2252433925184
4421,4,21,75000,0.75,4,-0.017605,11.2252433925184
4421,4,21,75000,0.75,5,0.074431,11.2252433925184
4421,4,21,75000,0.75,6,0.155984,11.2252433925184
4421,4,21,75000,0.75,7,0.232194,11.2252433925184
4421,4,21,75000,0.75,8,0.30467,11.2252433925184
4421,4,21,75000,0.75,9,0.373692,11.2252433925184
4421,4,21,75000,0.75,10,0.43935,11.2252433925184
4421,4,21,75000,0.75,11,0.501611,11.2252433925184
4421,4,21,75000,0.75,12,0.560569,11.2252433925184
4421,4,21,75000,0.75,13,0.616172,11.2252433925184
4421,4,21,75000,0.75,14,0.668399,11.2252433925184
4421,4,21,75000,0.75,15,0.717311,11.2252433925184
4421,4,21,75000,0.75,16,0.76292,11.2252433925184
4421,4,21,75000,0.75,17,0.805312,11.2252433925184
4421,4,21,75000,0.75,18,0.844638,11.2252433925184
4421,4,21,75000,0.75,19,0.880956,11.2252433925184
4421,4,21,75000,0.75,20,0.914405,11.2252433925184
4421,4,21,75000,0.8,-20,-0.388821,11.2252433925184
4421,4,21,75000,0.8,-19,-0.341215,11.2252433925184
4421,4,21,75000,0.8,-18,-0.293149,11.2252433925184
4421,4,21,75000,0.8,-17,-0.245086,11.2252433925184
4421,4,21,75000,0.8,-16,-0.198406,11.2252433925184
4421,4,21,75000,0.8,-15,-0.155344,11.2252433925184
4421,4,21,75000,0.8,-14,-0.118251,11.2252433925184
4421,4,21,75000,0.8,-13,-0.088405,11.2252433925184
4421,4,21,75000,0.8,-12,-0.066148,11.2252433925184
4421,4,21,75000,0.8,-11,-0.051557,11.2252433925184
4421,4,21,75000,0.8,-10,-0.044253,11.2252433925184
4421,4,21,75000,0.8,-9,-0.043321,11.2252433925184
4421,4,21,75000,0.8,-8,-0.04849,11.2252433925184
4421,4,21,75000,0.8,-7,-0.059673,11.2252433925184
4421,4,21,75000,0.8,-6,-0.077159,11.2252433925184
4421,4,21,75000,0.8,-5,-0.10088,11.2252433925184
4421,4,21,75000,0.8,-4,-0.130956,11.2252433925184
4421,4,21,75000,0.8,-3,-0.165569,11.2252433925184
4421,4,21,75000,0.8,-2,-0.213967,11.2252433925184
4421,4,21,75000,0.8,-1,-0.273674,11.2252433925184
4421,4,21,75000,0.8,0,-0.340499,11.2252433925184
4421,4,21,75000,0.8,1,-0.393221,11.2252433925184
4421,4,21,75000,0.8,2,-0.425589,11.2252433925184
4421,4,21,75000,0.8,3,-0.423324,11.2252433925184
4421,4,21,75000,0.8,4,-0.381045,11.2252433925184
4421,4,21,75000,0.8,5,-0.241586,11.2252433925184
4421,4,21,75000,0.8,6,0.01667,11.2252433925184
4421,4,21,75000,0.8,7,0.156685,11.2252433925184
4421,4,21,75000,0.8,8,0.260984,11.2252433925184
4421,4,21,75000,0.8,9,0.353974,11.2252433925184
4421,4,21,75000,0.8,10,0.439196,11.2252433925184
4421,4,21,75000,0.8,11,0.517496,11.2252433925184
4421,4,21,75000,0.8,12,0.5894,11.2252433925184
4421,4,21,75000,0.8,13,0.655515,11.2252433925184
4421,4,21,75000,0.8,14,0.716381,11.2252433925184
4421,4,21,75000,0.8,15,0.772515,11.2252433925184
4421,4,21,75000,0.8,16,0.824212,11.2252433925184
4421,4,21,75000,0.8,17,0.871723,11.2252433925184
4421,4,21,75000,0.8,18,0.915394,11.2252433925184
4421,4,21,75000,0.8,19,0.955364,11.2252433925184
4421,4,21,75000,0.8,20,0.99185,11.2252433925184
4421,4,21,75000,0.85,-20,-0.621538,11.2252433925184
4421,4,21,75000,0.85,-19,-0.575735,11.2252433925184
4421,4,21,75000,0.85,-18,-0.529303,11.2252433925184
4421,4,21,75000,0.85,-17,-0.482688,11.2252433925184
4421,4,21,75000,0.85,-16,-0.43666,11.2252433925184
4421,4,21,75000,0.85,-15,-0.392013,11.2252433925184
4421,4,21,75000,0.85,-14,-0.348892,11.2252433925184
4421,4,21,75000,0.85,-13,-0.308164,11.2252433925184
4421,4,21,75000,0.85,-12,-0.271211,11.2252433925184
4421,4,21,75000,0.85,-11,-0.239072,11.2252433925184
4421,4,21,75000,0.85,-10,-0.213056,11.2252433925184
4421,4,21,75000,0.85,-9,-0.19403,11.2252433925184
4421,4,21,75000,0.85,-8,-0.183523,11.2252433925184
4421,4,21,75000,0.85,-7,-0.183824,11.2252433925184
4421,4,21,75000,0.85,-6,-0.195873,11.2252433925184
4421,4,21,75000,0.85,-5,-0.224439,11.2252433925184
4421,4,21,75000,0.85,-4,-0.271116,11.2252433925184
4421,4,21,75000,0.85,-3,-0.318847,11.2252433925184
4421,4,21,75000,0.85,-2,-0.354161,11.2252433925184
4421,4,21,75000,0.85,-1,-0.372215,11.2252433925184
4421,4,21,75000,0.85,0,-0.365747,11.2252433925184
4421,4,21,75000,0.85,1,-0.339095,11.2252433925184
4421,4,21,75000,0.85,2,-0.297353,11.2252433925184
4421,4,21,75000,0.85,3,-0.244779,11.2252433925184
4421,4,21,75000,0.85,4,-0.183387,11.2252433925184
4421,4,21,75000,0.85,5,-0.11308,11.2252433925184
4421,4,21,75000,0.85,6,-0.032153,11.2252433925184
4421,4,21,75000,0.85,7,0.065408,11.2252433925184
4421,4,21,75000,0.85,8,0.28906,11.2252433925184
4421,4,21,75000,0.85,9,0.441559,11.2252433925184
4421,4,21,75000,0.85,10,0.554764,11.2252433925184
4421,4,21,75000,0.85,11,0.6526,11.2252433925184
4421,4,21,75000,0.85,12,0.739476,11.2252433925184
4421,4,21,75000,0.85,13,0.817407,11.2252433925184
4421,4,21,75000,0.85,14,0.887455,11.2252433925184
4421,4,21,75000,0.85,15,0.950817,11.2252433925184
4421,4,21,75000,0.85,16,1.007669,11.2252433925184
4421,4,21,75000,0.85,17,1.059218,11.2252433925184
4421,4,21,75000,0.85,18,1.105477,11.2252433925184
4421,4,21,75000,0.85,19,1.146625,11.2252433925184
4421,4,21,75000,0.85,20,1.18382,11.2252433925184
4421,4,21,75000,0.9,-20,-1.158785,11.2252433925184
4421,4,21,75000,0.9,-19,-1.11761,11.2252433925184
4421,4,21,75000,0.9,-18,-1.07344,11.2252433925184
4421,4,21,75000,0.9,-17,-1.026654,11.2252433925184
4421,4,21,75000,0.9,-16,-0.977757,11.2252433925184
4421,4,21,75000,0.9,-15,-0.927387,11.2252433925184
4421,4,21,75000,0.9,-14,-0.875971,11.2252433925184
4421,4,21,75000,0.9,-13,-0.823719,11.2252433925184
4421,4,21,75000,0.9,-12,-0.770752,11.2252433925184
4421,4,21,75000,0.9,-11,-0.717147,11.2252433925184
4421,4,21,75000,0.9,-10,-0.663121,11.2252433925184
4421,4,21,75000,0.9,-9,-0.608843,11.2252433925184
4421,4,21,75000,0.9,-8,-0.554215,11.2252433925184
4421,4,21,75000,0.9,-7,-0.498615,11.2252433925184
4421,4,21,75000,0.9,-6,-0.441478,11.2252433925184
4421,4,21,75000,0.9,-5,-0.382555,11.2252433925184
4421,4,21,75000,0.9,-4,-0.321428,11.2252433925184
4421,4,21,75000,0.9,-3,-0.25805,11.2252433925184
4421,4,21,75000,0.9,-2,-0.192594,11.2252433925184
4421,4,21,75000,0.9,-1,-0.125166,11.2252433925184
4421,4,21,75000,0.9,0,-0.055934,11.2252433925184
4421,4,21,75000,0.9,1,0.015086,11.2252433925184
4421,4,21,75000,0.9,2,0.087974,11.2252433925184
4421,4,21,75000,0.9,3,0.162819,11.2252433925184
4421,4,21,75000,0.9,4,0.239738,11.2252433925184
4421,4,21,75000,0.9,5,0.318899,11.2252433925184
4421,4,21,75000,0.9,6,0.40077,11.2252433925184
4421,4,21,75000,0.9,7,0.486685,11.2252433925184
4421,4,21,75000,0.9,8,0.580667,11.2252433925184
4421,4,21,75000,0.9,9,0.724796,11.2252433925184
4421,4,21,75000,0.9,10,0.847646,11.2252433925184
4421,4,21,75000,0.9,11,0.943937,11.2252433925184
4421,4,21,75000,0.9,12,1.028971,11.2252433925184
4421,4,21,75000,0.9,13,1.10597,11.2252433925184
4421,4,21,75000,0.9,14,1.176433,11.2252433925184
4421,4,21,75000,0.9,15,1.241273,11.2252433925184
4421,4,21,75000,0.9,16,1.301076,11.2252433925184
4421,4,21,75000,0.9,17,1.356268,11.2252433925184
4421,4,21,75000,0.9,18,1.407197,11.2252433925184
4421,4,21,75000,0.9,19,1.454093,11.2252433925184
4421,4,21,75000,0.9,20,1.497178,11.2252433925184
4421,4,21,125000,0.25,-20,-0.266647,11.7360690162844
4421,4,21,125000,0.25,-19,-0.240508,11.7360690162844
4421,4,21,125000,0.25,-18,-0.214813,11.7360690162844
4421,4,21,125000,0.25,-17,-0.19029,11.7360690162844
4421,4,21,125000,0.25,-16,-0.168291,11.7360690162844
4421,4,21,125000,0.25,-15,-0.150793,11.7360690162844
4421,4,21,125000,0.25,-14,-0.144497,11.7360690162844
4421,4,21,125000,0.25,-13,-0.186139,11.7360690162844
4421,4,21,125000,0.25,-12,-0.555306,11.7360690162844
4421,4,21,125000,0.25,-11,-0.563834,11.7360690162844
4421,4,21,125000,0.25,-10,-0.523866,11.7360690162844
4421,4,21,125000,0.25,-9,-0.466384,11.7360690162844
4421,4,21,125000,0.25,-8,-0.398658,11.7360690162844
4421,4,21,125000,0.25,-7,-0.323665,11.7360690162844
4421,4,21,125000,0.25,-6,-0.242809,11.7360690162844
4421,4,21,125000,0.25,-5,-0.157746,11.7360690162844
4421,4,21,125000,0.25,-4,-0.069425,11.7360690162844
4421,4,21,125000,0.25,-3,0.021178,11.7360690162844
4421,4,21,125000,0.25,-2,0.113172,11.7360690162844
4421,4,21,125000,0.25,-1,0.205851,11.7360690162844
4421,4,21,125000,0.25,0,0.298553,11.7360690162844
4421,4,21,125000,0.25,1,0.390507,11.7360690162844
4421,4,21,125000,0.25,2,0.481189,11.7360690162844
4421,4,21,125000,0.25,3,0.56982,11.7360690162844
4421,4,21,125000,0.25,4,0.655423,11.7360690162844
4421,4,21,125000,0.25,5,0.736916,11.7360690162844
4421,4,21,125000,0.25,6,0.813163,11.7360690162844
4421,4,21,125000,0.25,7,0.882809,11.7360690162844
4421,4,21,125000,0.25,8,0.944203,11.7360690162844
4421,4,21,125000,0.25,9,0.995732,11.7360690162844
4421,4,21,125000,0.25,10,1.036458,11.7360690162844
4421,4,21,125000,0.25,11,1.065695,11.7360690162844
4421,4,21,125000,0.25,12,1.083778,11.7360690162844
4421,4,21,125000,0.25,13,1.092421,11.7360690162844
4421,4,21,125000,0.25,14,1.094907,11.7360690162844
4421,4,21,125000,0.25,15,1.095254,11.7360690162844
4421,4,21,125000,0.25,16,1.095282,11.7360690162844
4421,4,21,125000,0.25,17,1.094894,11.7360690162844
4421,4,21,125000,0.25,18,1.093118,11.7360690162844
4421,4,21,125000,0.25,19,1.089203,11.7360690162844
4421,4,21,125000,0.25,20,1.082734,11.7360690162844
4421,4,21,125000,0.35,-20,-0.257956,11.7360690162844
4421,4,21,125000,0.35,-19,-0.229843,11.7360690162844
4421,4,21,125000,0.35,-18,-0.201978,11.7360690162844
4421,4,21,125000,0.35,-17,-0.174818,11.7360690162844
4421,4,21,125000,0.35,-16,-0.149192,11.7360690162844
4421,4,21,125000,0.35,-15,-0.126571,11.7360690162844
4421,4,21,125000,0.35,-14,-0.110286,11.7360690162844
4421,4,21,125000,0.35,-13,-0.111137,11.7360690162844
4421,4,21,125000,0.35,-12,-0.281123,11.7360690162844
4421,4,21,125000,0.35,-11,-0.500017,11.7360690162844
4421,4,21,125000,0.35,-10,-0.501135,11.7360690162844
4421,4,21,125000,0.35,-9,-0.459861,11.7360690162844
4421,4,21,125000,0.35,-8,-0.400413,11.7360690162844
4421,4,21,125000,0.35,-7,-0.329562,11.7360690162844
4421,4,21,125000,0.35,-6,-0.250607,11.7360690162844
4421,4,21,125000,0.35,-5,-0.165733,11.7360690162844
4421,4,21,125000,0.35,-4,-0.076817,11.7360690162844
4421,4,21,125000,0.35,-3,0.014838,11.7360690162844
4421,4,21,125000,0.35,-2,0.108247,11.7360690162844
4421,4,21,125000,0.35,-1,0.202486,11.7360690162844
4421,4,21,125000,0.35,0,0.296793,11.7360690162844
4421,4,21,125000,0.35,1,0.390309,11.7360690162844
4421,4,21,125000,0.35,2,0.482013,11.7360690162844
4421,4,21,125000,0.35,3,0.571308,11.7360690162844
4421,4,21,125000,0.35,4,0.656987,11.7360690162844
4421,4,21,125000,0.35,5,0.737807,11.7360690162844
4421,4,21,125000,0.35,6,0.812293,11.7360690162844
4421,4,21,125000,0.35,7,0.878718,11.7360690162844
4421,4,21,125000,0.35,8,0.935287,11.7360690162844
4421,4,21,125000,0.35,9,0.98073,11.7360690162844
4421,4,21,125000,0.35,10,1.014335,11.7360690162844
4421,4,21,125000,0.35,11,1.036203,11.7360690162844
4421,4,21,125000,0.35,12,1.047986,11.7360690162844
4421,4,21,125000,0.35,13,1.053324,11.7360690162844
4421,4,21,125000,0.35,14,1.056424,11.7360690162844
4421,4,21,125000,0.35,15,1.059345,11.7360690162844
4421,4,21,125000,0.35,16,1.061899,11.7360690162844
4421,4,21,125000,0.35,17,1.063261,11.7360690162844
4421,4,21,125000,0.35,18,1.06248,11.7360690162844
4421,4,21,125000,0.35,19,1.059089,11.7360690162844
4421,4,21,125000,0.35,20,1.05281,11.7360690162844
4421,4,21,125000,0.45,-20,-0.24901,11.7360690162844
4421,4,21,125000,0.45,-19,-0.218084,11.7360690162844
4421,4,21,125000,0.45,-18,-0.187112,11.7360690162844
4421,4,21,125000,0.45,-17,-0.156403,11.7360690162844
4421,4,21,125000,0.45,-16,-0.126518,11.7360690162844
4421,4,21,125000,0.45,-15,-0.098433,11.7360690162844
4421,4,21,125000,0.45,-14,-0.073715,11.7360690162844
4421,4,21,125000,0.45,-13,-0.055925,11.7360690162844
4421,4,21,125000,0.45,-12,-0.054883,11.7360690162844
4421,4,21,125000,0.45,-11,-0.165742,11.7360690162844
4421,4,21,125000,0.45,-10,-0.344609,11.7360690162844
4421,4,21,125000,0.45,-9,-0.393632,11.7360690162844
4421,4,21,125000,0.45,-8,-0.376889,11.7360690162844
4421,4,21,125000,0.45,-7,-0.326939,11.7360690162844
4421,4,21,125000,0.45,-6,-0.257645,11.7360690162844
4421,4,21,125000,0.45,-5,-0.176525,11.7360690162844
4421,4,21,125000,0.45,-4,-0.08855,11.7360690162844
4421,4,21,125000,0.45,-3,0.003734,11.7360690162844
4421,4,21,125000,0.45,-2,0.098707,11.7360690162844
4421,4,21,125000,0.45,-1,0.195123,11.7360690162844
4421,4,21,125000,0.45,0,0.291613,11.7360690162844
4421,4,21,125000,0.45,1,0.387222,11.7360690162844
4421,4,21,125000,0.45,2,0.480291,11.7360690162844
4421,4,21,125000,0.45,3,0.570009,11.7360690162844
4421,4,21,125000,0.45,4,0.654964,11.7360690162844
4421,4,21,125000,0.45,5,0.733281,11.7360690162844
4421,4,21,125000,0.45,6,0.802907,11.7360690162844
4421,4,21,125000,0.45,7,0.861767,11.7360690162844
4421,4,21,125000,0.45,8,0.908342,11.7360690162844
4421,4,21,125000,0.45,9,0.941952,11.7360690162844
4421,4,21,125000,0.45,10,0.963457,11.7360690162844
4421,4,21,125000,0.45,11,0.975803,11.7360690162844
4421,4,21,125000,0.45,12,0.98371,11.7360690162844
4421,4,21,125000,0.45,13,0.990834,11.7360690162844
4421,4,21,125000,0.45,14,0.998007,11.7360690162844
4421,4,21,125000,0.45,15,1.004417,11.7360690162844
4421,4,21,125000,0.45,16,1.00913,11.7360690162844
4421,4,21,125000,0.45,17,1.011443,11.7360690162844
4421,4,21,125000,0.45,18,1.010935,11.7360690162844
4421,4,21,125000,0.45,19,1.007248,11.7360690162844
4421,4,21,125000,0.45,20,1.000458,11.7360690162844
4421,4,21,125000,0.55,-20,-0.239173,11.7360690162844
4421,4,21,125000,0.55,-19,-0.203919,11.7360690162844
4421,4,21,125000,0.55,-18,-0.168322,11.7360690162844
4421,4,21,125000,0.55,-17,-0.132665,11.7360690162844
4421,4,21,125000,0.55,-16,-0.097285,11.7360690162844
4421,4,21,125000,0.55,-15,-0.062814,11.7360690162844
4421,4,21,125000,0.55,-14,-0.030211,11.7360690162844
4421,4,21,125000,0.55,-13,-0.000973,11.7360690162844
4421,4,21,125000,0.55,-12,0.022239,11.7360690162844
4421,4,21,125000,0.55,-11,0.033185,11.7360690162844
4421,4,21,125000,0.55,-10,0.017891,11.7360690162844
4421,4,21,125000,0.55,-9,-0.065442,11.7360690162844
4421,4,21,125000,0.55,-8,-0.135266,11.7360690162844
4421,4,21,125000,0.55,-7,-0.207789,11.7360690162844
4421,4,21,125000,0.55,-6,-0.217417,11.7360690162844
4421,4,21,125000,0.55,-5,-0.176185,11.7360690162844
4421,4,21,125000,0.55,-4,-0.103889,11.7360690162844
4421,4,21,125000,0.55,-3,-0.0151,11.7360690162844
4421,4,21,125000,0.55,-2,0.080859,11.7360690162844
4421,4,21,125000,0.55,-1,0.179877,11.7360690162844
4421,4,21,125000,0.55,0,0.279247,11.7360690162844
4421,4,21,125000,0.55,1,0.37692,11.7360690162844
4421,4,21,125000,0.55,2,0.470705,11.7360690162844
4421,4,21,125000,0.55,3,0.558578,11.7360690162844
4421,4,21,125000,0.55,4,0.638025,11.7360690162844
4421,4,21,125000,0.55,5,0.70593,11.7360690162844
4421,4,21,125000,0.55,6,0.759502,11.7360690162844
4421,4,21,125000,0.55,7,0.797586,11.7360690162844
4421,4,21,125000,0.55,8,0.821968,11.7360690162844
4421,4,21,125000,0.55,9,0.837732,11.7360690162844
4421,4,21,125000,0.55,10,0.850228,11.7360690162844
4421,4,21,125000,0.55,11,0.861692,11.7360690162844
4421,4,21,125000,0.55,12,0.873322,11.7360690162844
4421,4,21,125000,0.55,13,0.883968,11.7360690162844
4421,4,21,125000,0.55,14,0.893313,11.7360690162844
4421,4,21,125000,0.55,15,0.901222,11.7360690162844
4421,4,21,125000,0.55,16,0.90717,11.7360690162844
4421,4,21,125000,0.55,17,0.911335,11.7360690162844
4421,4,21,125000,0.55,18,0.913958,11.7360690162844
4421,4,21,125000,0.55,19,0.915458,11.7360690162844
4421,4,21,125000,0.55,20,0.916474,11.7360690162844
4421,4,21,125000,0.65,-20,-0.226742,11.7360690162844
4421,4,21,125000,0.65,-19,-0.183235,11.7360690162844
4421,4,21,125000,0.65,-18,-0.139094,11.7360690162844
4421,4,21,125000,0.65,-17,-0.094506,11.7360690162844
4421,4,21,125000,0.65,-16,-0.049658,11.7360690162844
4421,4,21,125000,0.65,-15,-0.005108,11.7360690162844
4421,4,21,125000,0.65,-14,0.038527,11.7360690162844
4421,4,21,125000,0.65,-13,0.080276,11.7360690162844
4421,4,21,125000,0.65,-12,0.11882,11.7360690162844
4421,4,21,125000,0.65,-11,0.152056,11.7360690162844
4421,4,21,125000,0.65,-10,0.176692,11.7360690162844
4421,4,21,125000,0.65,-9,0.187999,11.7360690162844
4421,4,21,125000,0.65,-8,0.182781,11.7360690162844
4421,4,21,125000,0.65,-7,0.152389,11.7360690162844
4421,4,21,125000,0.65,-6,0.104921,11.7360690162844
4421,4,21,125000,0.65,-5,0.043593,11.7360690162844
4421,4,21,125000,0.65,-4,-0.006903,11.7360690162844
4421,4,21,125000,0.65,-3,-0.00413,11.7360690162844
4421,4,21,125000,0.65,-2,0.050717,11.7360690162844
4421,4,21,125000,0.65,-1,0.133857,11.7360690162844
4421,4,21,125000,0.65,0,0.211559,11.7360690162844
4421,4,21,125000,0.65,1,0.268747,11.7360690162844
4421,4,21,125000,0.65,2,0.307996,11.7360690162844
4421,4,21,125000,0.65,3,0.336477,11.7360690162844
4421,4,21,125000,0.65,4,0.364428,11.7360690162844
