This data is part of the PALMO: OVERFLOW Machine Learning Airfoil Performance Database generated at the NASA Ames Research Center. 
Documentation on the database creation can be found in NASA TM-2024-XXXXXXX.

Dr. Jason K. Cornelius, Aeromechanics Office, NASA Ames Research Center, September 2024. 

PALMO_Release_V1
---------------------------------------------------------------------------------
Airfoil, %Camber, %Thickness, Reynolds#, Mach#, Alpha, cd, ln(Reynolds#)
6,0,6,125000,0.25,12,0.172102,11.7360690162844
6,0,6,125000,0.25,13,0.190685,11.7360690162844
6,0,6,125000,0.25,14,0.208739,11.7360690162844
6,0,6,125000,0.25,15,0.228062,11.7360690162844
6,0,6,125000,0.25,16,0.247275,11.7360690162844
6,0,6,125000,0.25,17,0.267434,11.7360690162844
6,0,6,125000,0.25,18,0.288076,11.7360690162844
6,0,6,125000,0.25,19,0.309201,11.7360690162844
6,0,6,125000,0.25,20,0.330878,11.7360690162844
6,0,6,125000,0.35,-20,0.336925,11.7360690162844
6,0,6,125000,0.35,-19,0.314607,11.7360690162844
6,0,6,125000,0.35,-18,0.292892,11.7360690162844
6,0,6,125000,0.35,-17,0.271724,11.7360690162844
6,0,6,125000,0.35,-16,0.251207,11.7360690162844
6,0,6,125000,0.35,-15,0.231172,11.7360690162844
6,0,6,125000,0.35,-14,0.211537,11.7360690162844
6,0,6,125000,0.35,-13,0.192763,11.7360690162844
6,0,6,125000,0.35,-12,0.173945,11.7360690162844
6,0,6,125000,0.35,-11,0.155565,11.7360690162844
6,0,6,125000,0.35,-10,0.137269,11.7360690162844
6,0,6,125000,0.35,-9,0.118307,11.7360690162844
6,0,6,125000,0.35,-8,0.096057,11.7360690162844
6,0,6,125000,0.35,-7,0.065668,11.7360690162844
6,0,6,125000,0.35,-6,0.037193,11.7360690162844
6,0,6,125000,0.35,-5,0.023766,11.7360690162844
6,0,6,125000,0.35,-4,0.018106,11.7360690162844
6,0,6,125000,0.35,-3,0.015483,11.7360690162844
6,0,6,125000,0.35,-2,0.01404,11.7360690162844
6,0,6,125000,0.35,-1,0.013283,11.7360690162844
6,0,6,125000,0.35,0,0.013045,11.7360690162844
6,0,6,125000,0.35,1,0.013285,11.7360690162844
6,0,6,125000,0.35,2,0.014045,11.7360690162844
6,0,6,125000,0.35,3,0.015491,11.7360690162844
6,0,6,125000,0.35,4,0.018122,11.7360690162844
6,0,6,125000,0.35,5,0.023806,11.7360690162844
6,0,6,125000,0.35,6,0.038099,11.7360690162844
6,0,6,125000,0.35,7,0.064333,11.7360690162844
6,0,6,125000,0.35,8,0.09541,11.7360690162844
6,0,6,125000,0.35,9,0.11779,11.7360690162844
6,0,6,125000,0.35,10,0.137449,11.7360690162844
6,0,6,125000,0.35,11,0.155212,11.7360690162844
6,0,6,125000,0.35,12,0.173381,11.7360690162844
6,0,6,125000,0.35,13,0.191917,11.7360690162844
6,0,6,125000,0.35,14,0.211096,11.7360690162844
6,0,6,125000,0.35,15,0.230479,11.7360690162844
6,0,6,125000,0.35,16,0.250447,11.7360690162844
6,0,6,125000,0.35,17,0.270956,11.7360690162844
6,0,6,125000,0.35,18,0.292017,11.7360690162844
6,0,6,125000,0.35,19,0.313624,11.7360690162844
6,0,6,125000,0.35,20,0.335764,11.7360690162844
6,0,6,125000,0.45,-20,0.344844,11.7360690162844
6,0,6,125000,0.45,-19,0.321704,11.7360690162844
6,0,6,125000,0.45,-18,0.299843,11.7360690162844
6,0,6,125000,0.45,-17,0.277297,11.7360690162844
6,0,6,125000,0.45,-16,0.256627,11.7360690162844
6,0,6,125000,0.45,-15,0.235663,11.7360690162844
6,0,6,125000,0.45,-14,0.215383,11.7360690162844
6,0,6,125000,0.45,-13,0.19597,11.7360690162844
6,0,6,125000,0.45,-12,0.176643,11.7360690162844
6,0,6,125000,0.45,-11,0.157769,11.7360690162844
6,0,6,125000,0.45,-10,0.138535,11.7360690162844
6,0,6,125000,0.45,-9,0.119488,11.7360690162844
6,0,6,125000,0.45,-8,0.09766,11.7360690162844
6,0,6,125000,0.45,-7,0.069266,11.7360690162844
6,0,6,125000,0.45,-6,0.041975,11.7360690162844
6,0,6,125000,0.45,-5,0.025985,11.7360690162844
6,0,6,125000,0.45,-4,0.018741,11.7360690162844
6,0,6,125000,0.45,-3,0.01577,11.7360690162844
6,0,6,125000,0.45,-2,0.014259,11.7360690162844
6,0,6,125000,0.45,-1,0.013481,11.7360690162844
6,0,6,125000,0.45,0,0.013238,11.7360690162844
6,0,6,125000,0.45,1,0.013483,11.7360690162844
6,0,6,125000,0.45,2,0.014263,11.7360690162844
6,0,6,125000,0.45,3,0.015778,11.7360690162844
6,0,6,125000,0.45,4,0.018758,11.7360690162844
6,0,6,125000,0.45,5,0.02603,11.7360690162844
6,0,6,125000,0.45,6,0.042552,11.7360690162844
6,0,6,125000,0.45,7,0.070935,11.7360690162844
6,0,6,125000,0.45,8,0.098,11.7360690162844
6,0,6,125000,0.45,9,0.118737,11.7360690162844
6,0,6,125000,0.45,10,0.138957,11.7360690162844
6,0,6,125000,0.45,11,0.157332,11.7360690162844
6,0,6,125000,0.45,12,0.176364,11.7360690162844
6,0,6,125000,0.45,13,0.195381,11.7360690162844
6,0,6,125000,0.45,14,0.215118,11.7360690162844
6,0,6,125000,0.45,15,0.234796,11.7360690162844
6,0,6,125000,0.45,16,0.256,11.7360690162844
6,0,6,125000,0.45,17,0.276477,11.7360690162844
6,0,6,125000,0.45,18,0.298976,11.7360690162844
6,0,6,125000,0.45,19,0.320816,11.7360690162844
6,0,6,125000,0.45,20,0.343477,11.7360690162844
6,0,6,125000,0.55,-20,0.359187,11.7360690162844
6,0,6,125000,0.55,-19,0.333848,11.7360690162844
6,0,6,125000,0.55,-18,0.310248,11.7360690162844
6,0,6,125000,0.55,-17,0.287232,11.7360690162844
6,0,6,125000,0.55,-16,0.264823,11.7360690162844
6,0,6,125000,0.55,-15,0.243034,11.7360690162844
6,0,6,125000,0.55,-14,0.22186,11.7360690162844
6,0,6,125000,0.55,-13,0.201288,11.7360690162844
6,0,6,125000,0.55,-12,0.181215,11.7360690162844
6,0,6,125000,0.55,-11,0.161514,11.7360690162844
6,0,6,125000,0.55,-10,0.141938,11.7360690162844
6,0,6,125000,0.55,-9,0.121676,11.7360690162844
6,0,6,125000,0.55,-8,0.101644,11.7360690162844
6,0,6,125000,0.55,-7,0.076006,11.7360690162844
6,0,6,125000,0.55,-6,0.047813,11.7360690162844
6,0,6,125000,0.55,-5,0.029364,11.7360690162844
6,0,6,125000,0.55,-4,0.01995,11.7360690162844
6,0,6,125000,0.55,-3,0.016156,11.7360690162844
6,0,6,125000,0.55,-2,0.014488,11.7360690162844
6,0,6,125000,0.55,-1,0.01366,11.7360690162844
6,0,6,125000,0.55,0,0.013404,11.7360690162844
6,0,6,125000,0.55,1,0.013662,11.7360690162844
6,0,6,125000,0.55,2,0.014492,11.7360690162844
6,0,6,125000,0.55,3,0.016164,11.7360690162844
6,0,6,125000,0.55,4,0.01997,11.7360690162844
6,0,6,125000,0.55,5,0.029412,11.7360690162844
6,0,6,125000,0.55,6,0.048388,11.7360690162844
6,0,6,125000,0.55,7,0.077076,11.7360690162844
6,0,6,125000,0.55,8,0.102007,11.7360690162844
6,0,6,125000,0.55,9,0.122091,11.7360690162844
6,0,6,125000,0.55,10,0.141735,11.7360690162844
6,0,6,125000,0.55,11,0.161146,11.7360690162844
6,0,6,125000,0.55,12,0.180819,11.7360690162844
6,0,6,125000,0.55,13,0.200872,11.7360690162844
6,0,6,125000,0.55,14,0.221382,11.7360690162844
6,0,6,125000,0.55,15,0.242442,11.7360690162844
6,0,6,125000,0.55,16,0.264144,11.7360690162844
6,0,6,125000,0.55,17,0.286456,11.7360690162844
6,0,6,125000,0.55,18,0.311044,11.7360690162844
6,0,6,125000,0.55,19,0.335304,11.7360690162844
6,0,6,125000,0.55,20,0.359798,11.7360690162844
6,0,6,125000,0.65,-20,0.379057,11.7360690162844
6,0,6,125000,0.65,-19,0.353208,11.7360690162844
6,0,6,125000,0.65,-18,0.327897,11.7360690162844
6,0,6,125000,0.65,-17,0.303157,11.7360690162844
6,0,6,125000,0.65,-16,0.279008,11.7360690162844
6,0,6,125000,0.65,-15,0.255531,11.7360690162844
6,0,6,125000,0.65,-14,0.232714,11.7360690162844
6,0,6,125000,0.65,-13,0.210542,11.7360690162844
6,0,6,125000,0.65,-12,0.188982,11.7360690162844
6,0,6,125000,0.65,-11,0.167957,11.7360690162844
6,0,6,125000,0.65,-10,0.147291,11.7360690162844
6,0,6,125000,0.65,-9,0.126209,11.7360690162844
6,0,6,125000,0.65,-8,0.105922,11.7360690162844
6,0,6,125000,0.65,-7,0.083057,11.7360690162844
6,0,6,125000,0.65,-6,0.05847,11.7360690162844
6,0,6,125000,0.65,-5,0.036008,11.7360690162844
6,0,6,125000,0.65,-4,0.022954,11.7360690162844
6,0,6,125000,0.65,-3,0.016926,11.7360690162844
6,0,6,125000,0.65,-2,0.014816,11.7360690162844
6,0,6,125000,0.65,-1,0.013881,11.7360690162844
6,0,6,125000,0.65,0,0.013595,11.7360690162844
6,0,6,125000,0.65,1,0.013883,11.7360690162844
6,0,6,125000,0.65,2,0.014819,11.7360690162844
6,0,6,125000,0.65,3,0.016936,11.7360690162844
6,0,6,125000,0.65,4,0.022982,11.7360690162844
6,0,6,125000,0.65,5,0.036063,11.7360690162844
6,0,6,125000,0.65,6,0.058269,11.7360690162844
6,0,6,125000,0.65,7,0.082996,11.7360690162844
6,0,6,125000,0.65,8,0.105968,11.7360690162844
6,0,6,125000,0.65,9,0.126935,11.7360690162844
6,0,6,125000,0.65,10,0.146893,11.7360690162844
6,0,6,125000,0.65,11,0.167557,11.7360690162844
6,0,6,125000,0.65,12,0.188562,11.7360690162844
6,0,6,125000,0.65,13,0.21008,11.7360690162844
6,0,6,125000,0.65,14,0.23219,11.7360690162844
6,0,6,125000,0.65,15,0.254921,11.7360690162844
6,0,6,125000,0.65,16,0.278304,11.7360690162844
6,0,6,125000,0.65,17,0.302362,11.7360690162844
6,0,6,125000,0.65,18,0.327035,11.7360690162844
6,0,6,125000,0.65,19,0.352266,11.7360690162844
6,0,6,125000,0.65,20,0.378021,11.7360690162844
6,0,6,125000,0.7,-20,0.395077,11.7360690162844
6,0,6,125000,0.7,-19,0.367968,11.7360690162844
6,0,6,125000,0.7,-18,0.341394,11.7360690162844
6,0,6,125000,0.7,-17,0.315408,11.7360690162844
6,0,6,125000,0.7,-16,0.29004,11.7360690162844
6,0,6,125000,0.7,-15,0.265309,11.7360690162844
6,0,6,125000,0.7,-14,0.241232,11.7360690162844
6,0,6,125000,0.7,-13,0.217841,11.7360690162844
6,0,6,125000,0.7,-12,0.195117,11.7360690162844
6,0,6,125000,0.7,-11,0.173012,11.7360690162844
6,0,6,125000,0.7,-10,0.151397,11.7360690162844
6,0,6,125000,0.7,-9,0.129975,11.7360690162844
6,0,6,125000,0.7,-8,0.108993,11.7360690162844
6,0,6,125000,0.7,-7,0.08739,11.7360690162844
6,0,6,125000,0.7,-6,0.0648,11.7360690162844
6,0,6,125000,0.7,-5,0.04477,11.7360690162844
6,0,6,125000,0.7,-4,0.028041,11.7360690162844
6,0,6,125000,0.7,-3,0.018304,11.7360690162844
6,0,6,125000,0.7,-2,0.01509,11.7360690162844
6,0,6,125000,0.7,-1,0.01404,11.7360690162844
6,0,6,125000,0.7,0,0.013727,11.7360690162844
6,0,6,125000,0.7,1,0.014042,11.7360690162844
6,0,6,125000,0.7,2,0.015094,11.7360690162844
6,0,6,125000,0.7,3,0.018322,11.7360690162844
6,0,6,125000,0.7,4,0.028083,11.7360690162844
6,0,6,125000,0.7,5,0.04478,11.7360690162844
6,0,6,125000,0.7,6,0.064905,11.7360690162844
6,0,6,125000,0.7,7,0.087625,11.7360690162844
6,0,6,125000,0.7,8,0.108783,11.7360690162844
6,0,6,125000,0.7,9,0.1295,11.7360690162844
6,0,6,125000,0.7,10,0.151008,11.7360690162844
6,0,6,125000,0.7,11,0.172578,11.7360690162844
6,0,6,125000,0.7,12,0.194651,11.7360690162844
6,0,6,125000,0.7,13,0.217337,11.7360690162844
6,0,6,125000,0.7,14,0.240667,11.7360690162844
6,0,6,125000,0.7,15,0.264647,11.7360690162844
6,0,6,125000,0.7,16,0.2893,11.7360690162844
6,0,6,125000,0.7,17,0.314594,11.7360690162844
6,0,6,125000,0.7,18,0.340453,11.7360690162844
6,0,6,125000,0.7,19,0.367039,11.7360690162844
6,0,6,125000,0.7,20,0.394098,11.7360690162844
6,0,6,125000,0.75,-20,0.418002,11.7360690162844
6,0,6,125000,0.75,-19,0.389065,11.7360690162844
6,0,6,125000,0.75,-18,0.360823,11.7360690162844
6,0,6,125000,0.75,-17,0.333112,11.7360690162844
6,0,6,125000,0.75,-16,0.305984,11.7360690162844
6,0,6,125000,0.75,-15,0.279497,11.7360690162844
6,0,6,125000,0.75,-14,0.253681,11.7360690162844
6,0,6,125000,0.75,-13,0.228542,11.7360690162844
6,0,6,125000,0.75,-12,0.204125,11.7360690162844
6,0,6,125000,0.75,-11,0.180453,11.7360690162844
6,0,6,125000,0.75,-10,0.157489,11.7360690162844
6,0,6,125000,0.75,-9,0.13514,11.7360690162844
6,0,6,125000,0.75,-8,0.113707,11.7360690162844
6,0,6,125000,0.75,-7,0.092867,11.7360690162844
6,0,6,125000,0.75,-6,0.075271,11.7360690162844
6,0,6,125000,0.75,-5,0.05893,11.7360690162844
6,0,6,125000,0.75,-4,0.040919,11.7360690162844
6,0,6,125000,0.75,-3,0.023901,11.7360690162844
6,0,6,125000,0.75,-2,0.015831,11.7360690162844
6,0,6,125000,0.75,-1,0.014276,11.7360690162844
6,0,6,125000,0.75,0,0.013912,11.7360690162844
6,0,6,125000,0.75,1,0.014278,11.7360690162844
6,0,6,125000,0.75,2,0.01584,11.7360690162844
6,0,6,125000,0.75,3,0.023944,11.7360690162844
6,0,6,125000,0.75,4,0.040995,11.7360690162844
6,0,6,125000,0.75,5,0.058986,11.7360690162844
6,0,6,125000,0.75,6,0.07523,11.7360690162844
6,0,6,125000,0.75,7,0.092695,11.7360690162844
6,0,6,125000,0.75,8,0.113323,11.7360690162844
6,0,6,125000,0.75,9,0.1348,11.7360690162844
6,0,6,125000,0.75,10,0.157026,11.7360690162844
6,0,6,125000,0.75,11,0.179945,11.7360690162844
6,0,6,125000,0.75,12,0.203587,11.7360690162844
6,0,6,125000,0.75,13,0.227947,11.7360690162844
6,0,6,125000,0.75,14,0.253023,11.7360690162844
6,0,6,125000,0.75,15,0.278766,11.7360690162844
6,0,6,125000,0.75,16,0.305128,11.7360690162844
6,0,6,125000,0.75,17,0.332103,11.7360690162844
6,0,6,125000,0.75,18,0.359664,11.7360690162844
6,0,6,125000,0.75,19,0.387828,11.7360690162844
6,0,6,125000,0.75,20,0.416667,11.7360690162844
6,0,6,125000,0.8,-20,0.45328,11.7360690162844
6,0,6,125000,0.8,-19,0.422349,11.7360690162844
6,0,6,125000,0.8,-18,0.391748,11.7360690162844
6,0,6,125000,0.8,-17,0.361568,11.7360690162844
6,0,6,125000,0.8,-16,0.331841,11.7360690162844
6,0,6,125000,0.8,-15,0.302631,11.7360690162844
6,0,6,125000,0.8,-14,0.274006,11.7360690162844
6,0,6,125000,0.8,-13,0.246067,11.7360690162844
6,0,6,125000,0.8,-12,0.218931,11.7360690162844
6,0,6,125000,0.8,-11,0.192747,11.7360690162844
6,0,6,125000,0.8,-10,0.167666,11.7360690162844
6,0,6,125000,0.8,-9,0.144477,11.7360690162844
6,0,6,125000,0.8,-8,0.125087,11.7360690162844
6,0,6,125000,0.8,-7,0.107612,11.7360690162844
6,0,6,125000,0.8,-6,0.09078,11.7360690162844
6,0,6,125000,0.8,-5,0.07389,11.7360690162844
6,0,6,125000,0.8,-4,0.057305,11.7360690162844
6,0,6,125000,0.8,-3,0.039716,11.7360690162844
6,0,6,125000,0.8,-2,0.021841,11.7360690162844
6,0,6,125000,0.8,-1,0.014797,11.7360690162844
6,0,6,125000,0.8,0,0.014207,11.7360690162844
6,0,6,125000,0.8,1,0.014802,11.7360690162844
6,0,6,125000,0.8,2,0.0219,11.7360690162844
6,0,6,125000,0.8,3,0.039881,11.7360690162844
6,0,6,125000,0.8,4,0.057493,11.7360690162844
6,0,6,125000,0.8,5,0.073976,11.7360690162844
6,0,6,125000,0.8,6,0.090608,11.7360690162844
6,0,6,125000,0.8,7,0.107382,11.7360690162844
6,0,6,125000,0.8,8,0.124571,11.7360690162844
6,0,6,125000,0.8,9,0.143933,11.7360690162844
6,0,6,125000,0.8,10,0.167054,11.7360690162844
6,0,6,125000,0.8,11,0.192079,11.7360690162844
6,0,6,125000,0.8,12,0.218194,11.7360690162844
6,0,6,125000,0.8,13,0.245274,11.7360690162844
6,0,6,125000,0.8,14,0.273088,11.7360690162844
6,0,6,125000,0.8,15,0.301548,11.7360690162844
6,0,6,125000,0.8,16,0.330615,11.7360690162844
6,0,6,125000,0.8,17,0.36028,11.7360690162844
6,0,6,125000,0.8,18,0.390293,11.7360690162844
6,0,6,125000,0.8,19,0.420765,11.7360690162844
6,0,6,125000,0.8,20,0.451516,11.7360690162844
6,0,6,125000,0.85,-20,0.535726,11.7360690162844
6,0,6,125000,0.85,-19,0.702847,11.7360690162844
6,0,6,125000,0.85,-18,0.653076,11.7360690162844
6,0,6,125000,0.85,-17,0.604265,11.7360690162844
6,0,6,125000,0.85,-16,0.556473,11.7360690162844
6,0,6,125000,0.85,-15,0.509801,11.7360690162844
6,0,6,125000,0.85,-14,0.464375,11.7360690162844
6,0,6,125000,0.85,-13,0.420336,11.7360690162844
6,0,6,125000,0.85,-12,0.377695,11.7360690162844
6,0,6,125000,0.85,-11,0.331603,11.7360690162844
6,0,6,125000,0.85,-10,0.273613,11.7360690162844
6,0,6,125000,0.85,-9,0.226012,11.7360690162844
6,0,6,125000,0.85,-8,0.185421,11.7360690162844
6,0,6,125000,0.85,-7,0.150019,11.7360690162844
6,0,6,125000,0.85,-6,0.119613,11.7360690162844
6,0,6,125000,0.85,-5,0.094086,11.7360690162844
6,0,6,125000,0.85,-4,0.072552,11.7360690162844
6,0,6,125000,0.85,-3,0.054199,11.7360690162844
6,0,6,125000,0.85,-2,0.03803,11.7360690162844
6,0,6,125000,0.85,-1,0.022009,11.7360690162844
6,0,6,125000,0.85,0,0.014952,11.7360690162844
6,0,6,125000,0.85,1,0.022084,11.7360690162844
6,0,6,125000,0.85,2,0.038102,11.7360690162844
6,0,6,125000,0.85,3,0.054223,11.7360690162844
6,0,6,125000,0.85,4,0.072494,11.7360690162844
6,0,6,125000,0.85,5,0.093896,11.7360690162844
6,0,6,125000,0.85,6,0.119205,11.7360690162844
6,0,6,125000,0.85,7,0.149231,11.7360690162844
6,0,6,125000,0.85,8,0.184154,11.7360690162844
6,0,6,125000,0.85,9,0.223993,11.7360690162844
6,0,6,125000,0.85,10,0.270398,11.7360690162844
6,0,6,125000,0.85,11,0.329544,11.7360690162844
6,0,6,125000,0.85,12,0.377542,11.7360690162844
6,0,6,125000,0.85,13,0.420216,11.7360690162844
6,0,6,125000,0.85,14,0.464239,11.7360690162844
6,0,6,125000,0.85,15,0.509648,11.7360690162844
6,0,6,125000,0.85,16,0.556306,11.7360690162844
6,0,6,125000,0.85,17,0.604091,11.7360690162844
6,0,6,125000,0.85,18,0.652912,11.7360690162844
6,0,6,125000,0.85,19,0.702383,11.7360690162844
6,0,6,125000,0.85,20,0.533008,11.7360690162844
6,0,6,125000,0.9,-20,0.6902,11.7360690162844
6,0,6,125000,0.9,-19,0.643033,11.7360690162844
6,0,6,125000,0.9,-18,0.596483,11.7360690162844
6,0,6,125000,0.9,-17,0.550672,11.7360690162844
6,0,6,125000,0.9,-16,0.505729,11.7360690162844
6,0,6,125000,0.9,-15,0.461792,11.7360690162844
6,0,6,125000,0.9,-14,0.419,11.7360690162844
6,0,6,125000,0.9,-13,0.377501,11.7360690162844
6,0,6,125000,0.9,-12,0.337452,11.7360690162844
6,0,6,125000,0.9,-11,0.299021,11.7360690162844
6,0,6,125000,0.9,-10,0.26238,11.7360690162844
6,0,6,125000,0.9,-9,0.227731,11.7360690162844
6,0,6,125000,0.9,-8,0.19528,11.7360690162844
6,0,6,125000,0.9,-7,0.165246,11.7360690162844
6,0,6,125000,0.9,-6,0.137866,11.7360690162844
6,0,6,125000,0.9,-5,0.113361,11.7360690162844
6,0,6,125000,0.9,-4,0.089038,11.7360690162844
6,0,6,125000,0.9,-3,0.06503,11.7360690162844
6,0,6,125000,0.9,-2,0.047058,11.7360690162844
6,0,6,125000,0.9,-1,0.034365,11.7360690162844
6,0,6,125000,0.9,0,0.029279,11.7360690162844
6,0,6,125000,0.9,1,0.03439,11.7360690162844
6,0,6,125000,0.9,2,0.047082,11.7360690162844
6,0,6,125000,0.9,3,0.065025,11.7360690162844
6,0,6,125000,0.9,4,0.089008,11.7360690162844
6,0,6,125000,0.9,5,0.113331,11.7360690162844
6,0,6,125000,0.9,6,0.137835,11.7360690162844
6,0,6,125000,0.9,7,0.165216,11.7360690162844
6,0,6,125000,0.9,8,0.195253,11.7360690162844
6,0,6,125000,0.9,9,0.227701,11.7360690162844
6,0,6,125000,0.9,10,0.262335,11.7360690162844
6,0,6,125000,0.9,11,0.298958,11.7360690162844
6,0,6,125000,0.9,12,0.337364,11.7360690162844
6,0,6,125000,0.9,13,0.377385,11.7360690162844
6,0,6,125000,0.9,14,0.418854,11.7360690162844
6,0,6,125000,0.9,15,0.461615,11.7360690162844
6,0,6,125000,0.9,16,0.50552,11.7360690162844
6,0,6,125000,0.9,17,0.550426,11.7360690162844
6,0,6,125000,0.9,18,0.5962,11.7360690162844
6,0,6,125000,0.9,19,0.642715,11.7360690162844
6,0,6,125000,0.9,20,0.689843,11.7360690162844
6,0,6,250000,0.25,-20,0.330941,12.4292161968444
6,0,6,250000,0.25,-19,0.309076,12.4292161968444
6,0,6,250000,0.25,-18,0.287748,12.4292161968444
6,0,6,250000,0.25,-17,0.267045,12.4292161968444
6,0,6,250000,0.25,-16,0.246888,12.4292161968444
6,0,6,250000,0.25,-15,0.227102,12.4292161968444
6,0,6,250000,0.25,-14,0.20822,12.4292161968444
6,0,6,250000,0.25,-13,0.189701,12.4292161968444
6,0,6,250000,0.25,-12,0.171596,12.4292161968444
6,0,6,250000,0.25,-11,0.153083,12.4292161968444
6,0,6,250000,0.25,-10,0.135508,12.4292161968444
6,0,6,250000,0.25,-9,0.116738,12.4292161968444
6,0,6,250000,0.25,-8,0.093889,12.4292161968444
6,0,6,250000,0.25,-7,0.062179,12.4292161968444
6,0,6,250000,0.25,-6,0.032925,12.4292161968444
6,0,6,250000,0.25,-5,0.019062,12.4292161968444
6,0,6,250000,0.25,-4,0.0141,12.4292161968444
6,0,6,250000,0.25,-3,0.011547,12.4292161968444
6,0,6,250000,0.25,-2,0.010052,12.4292161968444
6,0,6,250000,0.25,-1,0.009254,12.4292161968444
6,0,6,250000,0.25,0,0.009002,12.4292161968444
6,0,6,250000,0.25,1,0.009257,12.4292161968444
6,0,6,250000,0.25,2,0.010058,12.4292161968444
6,0,6,250000,0.25,3,0.011556,12.4292161968444
6,0,6,250000,0.25,4,0.014117,12.4292161968444
6,0,6,250000,0.25,5,0.019097,12.4292161968444
6,0,6,250000,0.25,6,0.033207,12.4292161968444
6,0,6,250000,0.25,7,0.061772,12.4292161968444
6,0,6,250000,0.25,8,0.093804,12.4292161968444
6,0,6,250000,0.25,9,0.116356,12.4292161968444
6,0,6,250000,0.25,10,0.135624,12.4292161968444
6,0,6,250000,0.25,11,0.152844,12.4292161968444
6,0,6,250000,0.25,12,0.17093,12.4292161968444
6,0,6,250000,0.25,13,0.18937,12.4292161968444
6,0,6,250000,0.25,14,0.20734,12.4292161968444
6,0,6,250000,0.25,15,0.226673,12.4292161968444
6,0,6,250000,0.25,16,0.245827,12.4292161968444
6,0,6,250000,0.25,17,0.266041,12.4292161968444
6,0,6,250000,0.25,18,0.286693,12.4292161968444
6,0,6,250000,0.25,19,0.307848,12.4292161968444
6,0,6,250000,0.25,20,0.329565,12.4292161968444
6,0,6,250000,0.35,-20,0.335885,12.4292161968444
6,0,6,250000,0.35,-19,0.31352,12.4292161968444
6,0,6,250000,0.35,-18,0.291778,12.4292161968444
6,0,6,250000,0.35,-17,0.270573,12.4292161968444
6,0,6,250000,0.35,-16,0.250047,12.4292161968444
6,0,6,250000,0.35,-15,0.230006,12.4292161968444
6,0,6,250000,0.35,-14,0.210415,12.4292161968444
6,0,6,250000,0.35,-13,0.191628,12.4292161968444
6,0,6,250000,0.35,-12,0.172934,12.4292161968444
6,0,6,250000,0.35,-11,0.154617,12.4292161968444
6,0,6,250000,0.35,-10,0.13629,12.4292161968444
6,0,6,250000,0.35,-9,0.116806,12.4292161968444
6,0,6,250000,0.35,-8,0.096297,12.4292161968444
6,0,6,250000,0.35,-7,0.066596,12.4292161968444
6,0,6,250000,0.35,-6,0.036284,12.4292161968444
6,0,6,250000,0.35,-5,0.020509,12.4292161968444
6,0,6,250000,0.35,-4,0.014677,12.4292161968444
6,0,6,250000,0.35,-3,0.012005,12.4292161968444
6,0,6,250000,0.35,-2,0.010505,12.4292161968444
6,0,6,250000,0.35,-1,0.009713,12.4292161968444
6,0,6,250000,0.35,0,0.009463,12.4292161968444
6,0,6,250000,0.35,1,0.009714,12.4292161968444
6,0,6,250000,0.35,2,0.01051,12.4292161968444
6,0,6,250000,0.35,3,0.012014,12.4292161968444
6,0,6,250000,0.35,4,0.014692,12.4292161968444
6,0,6,250000,0.35,5,0.020549,12.4292161968444
6,0,6,250000,0.35,6,0.036389,12.4292161968444
6,0,6,250000,0.35,7,0.066864,12.4292161968444
6,0,6,250000,0.35,8,0.096374,12.4292161968444
6,0,6,250000,0.35,9,0.117427,12.4292161968444
6,0,6,250000,0.35,10,0.136282,12.4292161968444
6,0,6,250000,0.35,11,0.154349,12.4292161968444
6,0,6,250000,0.35,12,0.172376,12.4292161968444
6,0,6,250000,0.35,13,0.190823,12.4292161968444
6,0,6,250000,0.35,14,0.209885,12.4292161968444
6,0,6,250000,0.35,15,0.229324,12.4292161968444
6,0,6,250000,0.35,16,0.249271,12.4292161968444
6,0,6,250000,0.35,17,0.269797,12.4292161968444
6,0,6,250000,0.35,18,0.290889,12.4292161968444
6,0,6,250000,0.35,19,0.312525,12.4292161968444
6,0,6,250000,0.35,20,0.334748,12.4292161968444
6,0,6,250000,0.45,-20,0.343872,12.4292161968444
6,0,6,250000,0.45,-19,0.321461,12.4292161968444
6,0,6,250000,0.45,-18,0.298609,12.4292161968444
6,0,6,250000,0.45,-17,0.276842,12.4292161968444
6,0,6,250000,0.45,-16,0.255612,12.4292161968444
6,0,6,250000,0.45,-15,0.234829,12.4292161968444
6,0,6,250000,0.45,-14,0.214367,12.4292161968444
6,0,6,250000,0.45,-13,0.195061,12.4292161968444
6,0,6,250000,0.45,-12,0.175763,12.4292161968444
6,0,6,250000,0.45,-11,0.157025,12.4292161968444
6,0,6,250000,0.45,-10,0.137965,12.4292161968444
6,0,6,250000,0.45,-9,0.118801,12.4292161968444
6,0,6,250000,0.45,-8,0.097796,12.4292161968444
6,0,6,250000,0.45,-7,0.071771,12.4292161968444
6,0,6,250000,0.45,-6,0.041336,12.4292161968444
6,0,6,250000,0.45,-5,0.023202,12.4292161968444
6,0,6,250000,0.45,-4,0.015569,12.4292161968444
6,0,6,250000,0.45,-3,0.012486,12.4292161968444
6,0,6,250000,0.45,-2,0.010915,12.4292161968444
6,0,6,250000,0.45,-1,0.010099,12.4292161968444
6,0,6,250000,0.45,0,0.009843,12.4292161968444
6,0,6,250000,0.45,1,0.010101,12.4292161968444
6,0,6,250000,0.45,2,0.010919,12.4292161968444
6,0,6,250000,0.45,3,0.012494,12.4292161968444
